tick,year,month,business_id,type,city,stage,active,revenue,opex,tax,profit,cash,debt,employees,marketing_budget,reputation,price_mult,capacity,quality,subscribers,mrr
50,2028,3,89,retail,Yekaterinburg,recovery,true,2518330.63,2511861.98,970.3,5498.35,44566794.26,0,6,75197.03,0.62,1.39,1.11,0.7,0,0
50,2028,3,93,restaurant,Novosibirsk,stable,true,1132372.49,920168.76,67942.35,108196.04,2699286.26,534126.18,2,55859.84,0.7,1.06,1.08,0.41,0,0
51,2028,4,4,retail,SaintPetersburg,scale,true,7066816.22,5624916.7,216284.93,1225614.59,34059603.96,0,6,412139.1,0.6,0.99,1.84,0.52,0,0
51,2028,4,11,retail,Novosibirsk,crisis,true,667872.05,1181029.65,40072.32,-553229.92,789499.4,5202783.82,1,69852.05,0.4,1.09,0.5,0.34,0,0
51,2028,4,12,restaurant,Novosibirsk,crisis,true,562320.22,1257749.31,0,-695429.09,3665560.04,0,1,525955.96,0.34,0.81,0.9,0.39,0,0
51,2028,4,16,restaurant,Kazan,crisis,true,361559.25,916438.79,21693.56,-576573.1,-1214358.7,0,1,102426.36,0.34,0.72,0.8,0.55,0,0
51,2028,4,19,restaurant,Yekaterinburg,crisis,true,478187.77,896206,0,-418018.23,5177846.76,1390446.34,2,97248.39,0.62,0.94,0.8,0.34,0,0
51,2028,4,23,retail,Novosibirsk,crisis,true,1376212.52,1715084.29,82572.75,-421444.52,4918626.24,0,2,311484.23,0.53,0.96,0.7,0.55,0,0
51,2028,4,25,restaurant,Kazan,recovery,true,368971.25,736056.89,22138.28,-389223.92,-249719.76,4894547.94,1,27649.02,0.69,0.74,0.6,0.2,0,0
51,2028,4,28,restaurant,Kazan,crisis,true,1146250.58,1761126.24,0,-614875.66,11448263.06,0,5,291253.22,0.48,1.14,1.57,0.49,0,0
51,2028,4,41,retail,SaintPetersburg,crisis,true,1841677.91,2560491.21,110500.67,-829313.97,2956162.7,0,2,520655.3,0.65,0.88,0.94,0.53,0,0
51,2028,4,45,restaurant,Yekaterinburg,crisis,true,509358.65,1032080.35,40748.69,-563470.39,-773768.41,0,2,256660.27,0.43,0.78,0.9,0.52,0,0
51,2028,4,46,retail,Yekaterinburg,stable,true,2581147.28,2266079.49,154868.84,160198.95,20324257.39,0,1,168938.23,0.77,1.11,0.91,0.48,0,0
51,2028,4,48,retail,Yekaterinburg,stable,true,2421620.41,2421568.63,7.77,44.01,29885363.96,0,3,233456.27,0.77,1.04,0.98,0.46,0,0
51,2028,4,52,retail,Kazan,crisis,true,2772991.48,2649065.97,166379.49,-42453.98,20670489.05,0,6,202459.47,0.51,0.86,0.96,0.5,0,0
51,2028,4,56,restaurant,Kazan,crisis,true,1090124.2,1441106.23,0,-350982.03,5613987.55,0,2,459213.8,0.65,0.88,1.42,0.38,0,0
51,2028,4,58,retail,Novosibirsk,crisis,true,3618040.15,3925528.85,217082.41,-524571.11,34117939.44,0,14,173256.65,0.62,1.03,1.78,0.75,0,0
51,2028,4,64,retail,Yekaterinburg,crisis,true,1542584.89,2092965.96,0,-550381.07,23075008.13,0,4,338860.83,0.62,1.11,0.78,0.47,0,0
51,2028,4,65,restaurant,Novosibirsk,crisis,true,431574.1,1022592.76,0,-591018.66,1540359.97,0,2,342614.46,0.34,0.87,0.7,0.35,0,0
51,2028,4,67,restaurant,Kazan,growth,true,1083459.22,1236275.05,0,-152815.83,4352293.61,0,2,334225.37,0.7,1.05,0.8,0.49,0,0
51,2028,4,73,retail,Moscow,crisis,true,1638473.93,2325832.68,0,-687358.75,561694.74,3442424.13,1,388992.48,0.52,0.93,1.08,0.32,0,0
51,2028,4,80,retail,Kazan,scale,true,6554638.72,5376803.25,176675.32,1001160.15,27245994.53,0,6,168263.26,0.53,0.96,2.2,0.53,0,0
51,2028,4,86,retail,Kazan,crisis,true,1853217.44,2106760.58,111193.05,-364736.19,11873563.66,0,2,333413.8,0.59,0.96,0.9,0.55,0,0
51,2028,4,89,retail,Yekaterinburg,recovery,true,2587466.63,2545993.77,6220.93,35251.93,44482046.19,0,6,86476.58,0.62,1.39,1.01,0.7,0,0
51,2028,4,93,restaurant,Novosibirsk,stable,true,1178019.79,945896.51,70681.19,121081.57,2820367.83,493765.66,2,64238.82,0.7,1.09,1.08,0.41,0,0
52,2028,5,4,retail,SaintPetersburg,scale,true,6652413.59,5663966.41,148267.08,840180.1,34779784.06,0,6,412139.1,0.6,0.99,1.74,0.52,0,0
52,2028,5,11,retail,Novosibirsk,crisis,true,676018.37,1190730.02,40561.1,-555272.75,234226.65,5202783.82,1,69852.05,0.4,1.09,0.5,0.34,0,0
52,2028,5,12,restaurant,Novosibirsk,crisis,true,613056.49,1272229.15,0,-659172.66,3006387.38,0,1,525955.96,0.34,0.81,0.9,0.39,0,0
52,2028,5,16,restaurant,Kazan,crisis,true,356527.08,980536.17,21391.62,-645400.71,51570.58,1911329.99,1,102426.36,0.34,0.69,0.8,0.55,0,0
52,2028,5,19,restaurant,Yekaterinburg,crisis,true,524294.24,906889.6,0,-382595.36,4675251.4,1390446.34,2,97248.39,0.63,0.94,0.7,0.34,0,0
52,2028,5,23,retail,Novosibirsk,crisis,true,1368980.54,1761529.71,82138.83,-474688,4443938.24,0,2,358206.86,0.53,0.96,0.7,0.55,0,0
52,2028,5,25,restaurant,Kazan,recovery,true,344120.51,734401.06,20647.23,-410927.78,896737.06,6451932.54,1,27649.02,0.69,0.74,0.6,0.2,0,0
52,2028,5,28,restaurant,Kazan,crisis,true,1419362.3,1847072.69,0,-427710.39,11020552.67,0,5,291253.22,0.48,1.14,1.57,0.49,0,0
52,2028,5,41,retail,SaintPetersburg,growth,true,4488742.2,3994495.01,359099.38,135147.81,5091310.51,0,2,520655.3,0.73,0.88,0.94,0.53,0,0
52,2028,5,45,restaurant,Yekaterinburg,bankrupt,false,546993.52,1030622.89,32819.61,-516448.98,-1290217.39,0,2,256660.27,0.43,0.78,0.9,0.52,0,0
52,2028,5,46,retail,Yekaterinburg,stable,true,2999196.79,2499077.36,179951.81,320167.62,20644425.01,0,1,168938.23,0.77,1.11,0.91,0.48,0,0
52,2028,5,48,retail,Yekaterinburg,stable,true,3625771.77,3238393.8,58106.7,329271.27,30714635.23,0,3,233456.27,0.78,1.04,0.98,0.46,0,0
52,2028,5,52,retail,Kazan,crisis,true,1611577.59,1993192.38,96694.66,-478309.45,20192179.6,0,5,232828.39,0.51,0.86,0.96,0.49,0,0
52,2028,5,56,restaurant,Kazan,crisis,true,1182147.21,1471406.02,0,-289258.81,5324728.74,0,2,459213.8,0.65,0.88,1.42,0.38,0,0
52,2028,5,58,retail,Novosibirsk,recovery,true,4920097.55,4506135.84,295205.85,118755.86,34236695.3,0,14,173256.65,0.62,1.03,1.78,0.75,0,0
52,2028,5,64,retail,Yekaterinburg,crisis,true,1711136.59,2090700.65,0,-379564.06,22695444.07,0,3,389689.95,0.62,1.07,0.78,0.46,0,0
52,2028,5,65,restaurant,Novosibirsk,crisis,true,420115.08,1042061.46,0,-621946.38,868413.59,0,2,342614.46,0.32,0.87,0.7,0.35,0,0
52,2028,5,67,restaurant,Kazan,growth,true,1203366.22,1264600.75,0,-61234.53,4291059.08,0,2,334225.37,0.7,1.05,0.8,0.49,0,0
52,2028,5,73,retail,Moscow,crisis,true,1663953.29,2344166.21,0,-680212.92,-118518.18,3442424.13,1,388992.48,0.46,0.91,1.08,0.32,0,0
52,2028,5,80,retail,Kazan,scale,true,10243394.33,7498482.99,411736.7,2333174.64,29579169.17,0,7,193502.75,0.61,0.96,2.2,0.53,0,0
52,2028,5,86,retail,Kazan,crisis,true,2161189.59,2338640.73,129671.38,-307122.52,11566441.14,0,2,383425.87,0.59,0.96,0.9,0.55,0,0
52,2028,5,89,retail,Yekaterinburg,recovery,true,2815946.08,2683823.6,19818.37,112304.11,44594350.3,0,6,86476.58,0.62,1.39,1.01,0.7,0,0
52,2028,5,93,restaurant,Novosibirsk,stable,true,1437560.27,1091298.8,86253.62,195005.89,3015373.72,428763.7,2,64238.82,0.7,1.09,1.08,0.41,0,0
53,2028,6,4,retail,SaintPetersburg,scale,true,8370685.16,6404208.64,294971.48,1671505.04,35495200.66,0,6,412139.1,0.6,0.99,2,0.52,0,0
53,2028,6,11,retail,Novosibirsk,crisis,true,708728.93,1178877.3,42523.74,-512672.11,-278445.46,5202783.82,1,52389.04,0.4,1.09,0.5,0.34,0,0
53,2028,6,12,restaurant,Novosibirsk,crisis,true,701891.1,1387144.07,0,-685252.97,2821134.41,0,1,604849.35,0.34,0.81,0.9,0.39,0,0
53,2028,6,16,restaurant,Kazan,crisis,true,575308.09,1080738.22,34518.49,-539948.62,1190719.09,3590427.12,1,102426.36,0.42,0.67,0.8,0.55,0,0
53,2028,6,19,restaurant,Yekaterinburg,crisis,true,481281.86,889354.85,0,-408072.99,4267178.41,1390446.34,2,97248.39,0.63,0.91,0.7,0.34,0,0
53,2028,6,23,retail,Novosibirsk,growth,true,2327028.01,2288317.22,139621.68,-100910.89,6343027.35,0,2,358206.86,0.53,0.96,0.7,0.55,0,0
53,2028,6,25,restaurant,Kazan,recovery,true,387135.57,738870.61,23228.13,-374963.17,521773.89,6451932.54,1,27649.02,0.69,0.72,0.6,0.2,0,0
53,2028,6,28,restaurant,Kazan,crisis,true,1054226.54,1726308.74,0,-672082.2,10228470.47,0,5,291253.22,0.42,1.14,1.47,0.49,0,0
53,2028,6,41,retail,SaintPetersburg,growth,true,3437344.88,3495158.2,206240.69,-264054.01,4827256.5,0,2,520655.3,0.73,0.88,0.94,0.53,0,0
53,2028,6,46,retail,Yekaterinburg,stable,true,2794265.52,2389650.36,167655.93,236959.23,20881384.24,0,1,168938.23,0.77,1.11,0.91,0.44,0,0
53,2028,6,48,retail,Yekaterinburg,stable,true,3034150.67,2811610.45,33381.03,189159.19,30903794.42,0,3,233456.27,0.78,1.07,0.98,0.46,0,0
53,2028,6,52,retail,Kazan,crisis,true,1415516.68,1853852.87,84931,-523267.19,19668912.41,0,4,232828.39,0.51,0.86,0.96,0.48,0,0
53,2028,6,56,restaurant,Kazan,crisis,true,1192730.45,1474550.74,0,-281820.29,5042908.45,0,2,459213.8,0.65,0.88,1.42,0.38,0,0
53,2028,6,58,retail,Novosibirsk,recovery,true,5100604.27,4832357.51,306036.26,-37789.5,34198905.8,0,14,199245.15,0.62,1.03,1.78,0.75,0,0
53,2028,6,64,retail,Yekaterinburg,crisis,true,1665470.46,2025187.77,0,-359717.31,22335726.76,0,2,389689.95,0.62,1.07,0.78,0.45,0,0
53,2028,6,65,restaurant,Novosibirsk,crisis,true,397237.53,1052359.05,0,-655121.52,213292.07,0,2,342614.46,0.32,0.87,0.7,0.35,0,0
53,2028,6,67,restaurant,Kazan,crisis,true,1210942.5,1274965.7,0,-64023.2,4227035.88,0,2,334225.37,0.7,1.05,0.8,0.49,0,0
53,2028,6,73,retail,Moscow,crisis,true,1475688.86,2302726.57,0,-827037.71,-945555.89,3442424.13,1,388992.48,0.46,0.88,1.08,0.32,0,0
53,2028,6,80,retail,Kazan,scale,true,6763282.16,5593233.08,175507.36,994541.72,30573710.89,0,7,193502.75,0.61,0.96,2.2,0.53,0,0
53,2028,6,86,retail,Kazan,crisis,true,1697906.96,2080579.37,101874.42,-484546.83,11081894.31,0,2,383425.87,0.59,0.96,0.9,0.55,0,0
53,2028,6,89,retail,Yekaterinburg,recovery,true,2310253.42,2394237.9,0,-83984.48,44510365.82,0,6,86476.58,0.62,1.39,1.01,0.7,0,0
53,2028,6,93,restaurant,Novosibirsk,stable,true,1602957.97,1114164.33,96177.48,294462.12,3309835.84,330609.66,2,64238.82,0.78,1.12,1.08,0.41,0,0
54,2028,7,4,retail,SaintPetersburg,scale,true,6845812.12,5950937.8,134231.15,760643.17,36255843.83,0,7,412139.1,0.6,0.99,2,0.52,0,0
54,2028,7,11,retail,Novosibirsk,bankrupt,false,607871.35,1129310.42,36472.28,-557911.35,-836356.81,5202783.82,1,52389.04,0.4,1.09,0.5,0.34,0,0
54,2028,7,12,restaurant,Novosibirsk,crisis,true,761439.58,1402970.97,0,-641531.39,2179603.02,0,1,604849.35,0.35,0.81,0.9,0.39,0,0
54,2028,7,16,restaurant,Kazan,crisis,true,471881.91,1024838.33,28312.91,-581269.33,609449.76,3590427.12,1,102426.36,0.42,0.67,0.8,0.55,0,0
54,2028,7,19,restaurant,Yekaterinburg,crisis,true,476916.49,898131.76,0,-421215.27,3845963.14,1390446.34,2,97248.39,0.63,0.91,0.7,0.34,0,0
54,2028,7,23,retail,Novosibirsk,growth,true,2577888.32,2420745.92,154673.3,2469.1,6345496.45,0,2,358206.86,0.53,0.96,0.7,0.55,0,0
54,2028,7,25,restaurant,Kazan,recovery,true,451658.17,761823.66,27099.49,-337264.98,184508.91,6451932.54,1,27649.02,0.69,0.72,0.6,0.2,0,0
54,2028,7,28,restaurant,Kazan,crisis,true,1400144.63,1847011.48,0,-446866.85,9781603.62,0,5,291253.22,0.42,1.14,1.47,0.49,0,0
54,2028,7,41,retail,SaintPetersburg,growth,true,3170281.18,3348436.08,190216.87,-368371.77,4458884.73,0,2,520655.3,0.73,0.85,0.94,0.53,0,0
54,2028,7,46,retail,Yekaterinburg,stable,true,2846883.01,2406158.48,170812.98,269911.55,21151295.79,0,1,168938.23,0.77,1.11,0.91,0.44,0,0
54,2028,7,48,retail,Yekaterinburg,stable,true,2921873.73,2760287.87,24237.88,137347.98,31041142.4,0,3,233456.27,0.78,1.07,0.98,0.46,0,0
54,2028,7,52,retail,Kazan,crisis,true,1559869.21,1888132.86,93592.15,-421855.8,19247056.61,0,4,232828.39,0.46,0.86,0.96,0.48,0,0
54,2028,7,56,restaurant,Kazan,crisis,true,1462602.91,1552716.93,0,-90114.02,4952794.43,0,2,459213.8,0.65,0.88,1.42,0.38,0,0
54,2028,7,58,retail,Novosibirsk,recovery,true,5575079.09,4881081.47,334504.75,359492.87,34438398.67,0,14,199245.15,0.62,1.03,1.68,0.75,0,0
54,2028,7,64,retail,Yekaterinburg,crisis,true,1703077.86,2028741.75,0,-325663.89,22010062.87,0,2,389689.95,0.62,1.07,0.78,0.45,0,0
54,2028,7,65,restaurant,Novosibirsk,crisis,true,534502.86,1087681.14,0,-553178.28,-339886.21,0,2,342614.46,0.32,0.87,0.7,0.35,0,0
54,2028,7,67,restaurant,Kazan,crisis,true,938196.33,1190682.67,0,-252486.34,3974549.54,0,2,334225.37,0.71,1.05,0.8,0.49,0,0
54,2028,7,73,retail,Moscow,crisis,true,1853394.93,2461527.01,0,-608132.08,31870.48,5027982.58,1,388992.48,0.46,0.88,1.08,0.32,0,0
54,2028,7,80,retail,Kazan,scale,true,8170698.12,6433362.36,260600.36,1476735.4,32000446.29,0,8,193502.75,0.59,0.96,2.2,0.53,0,0
54,2028,7,86,retail,Kazan,crisis,true,2015518.25,2246254.94,120931.1,-351667.79,10730226.52,0,2,383425.87,0.59,0.96,0.9,0.55,0,0
54,2028,7,89,retail,Yekaterinburg,stable,true,3183092.8,2872130.2,46644.39,264318.21,44774684.03,0,6,86476.58,0.63,1.39,1.01,0.7,0,0
54,2028,7,93,restaurant,Novosibirsk,stable,true,1680888.87,1078549.27,100853.33,376114.7,3685950.54,205238.09,2,64238.82,0.78,1.12,1.08,0.41,0,0
55,2028,8,4,retail,SaintPetersburg,scale,true,9165408.86,7003606.99,324270.28,1837531.59,37973375.42,0,7,473959.96,0.6,0.99,1.9,0.52,0,0
55,2028,8,12,restaurant,Novosibirsk,crisis,true,826962.03,1422979.15,0,-596017.12,1583585.9,0,1,604849.35,0.35,0.81,0.9,0.39,0,0
55,2028,8,16,restaurant,Kazan,crisis,true,501041.25,1035449.46,30062.48,-564470.69,-75020.93,3590427.12,1,102426.36,0.43,0.67,0.7,0.55,0,0
55,2028,8,19,restaurant,Yekaterinburg,crisis,true,589407.93,909251.3,0,-319843.37,3526119.77,1390446.34,2,97248.39,0.63,0.91,0.7,0.34,0,0
55,2028,8,23,retail,Novosibirsk,crisis,true,2633210.39,2481473.29,157992.62,-6255.52,6219240.93,0,2,358206.86,0.53,0.96,0.6,0.55,0,0
55,2028,8,25,restaurant,Kazan,recovery,true,721034.25,843633.94,43262.06,-165861.75,18647.16,6451932.54,1,20736.77,0.77,0.72,0.6,0.2,0,0
55,2028,8,28,restaurant,Kazan,crisis,true,1529393.46,1784986.11,0,-255592.65,9526010.97,0,4,291253.22,0.42,1.14,1.47,0.45,0,0
55,2028,8,41,retail,SaintPetersburg,growth,true,3901125,3912489.31,234067.5,-245431.81,4213452.92,0,2,598753.6,0.73,0.85,0.94,0.53,0,0
55,2028,8,46,retail,Yekaterinburg,stable,true,3822784.7,2976436.39,229367.08,616981.23,23768277.02,0,1,194278.96,0.77,1.14,0.91,0.44,0,0
55,2028,8,48,retail,Yekaterinburg,stable,true,4077297.84,3432631.89,96699.89,547966.06,31589108.46,0,3,268474.71,0.78,1.07,0.98,0.46,0,0
55,2028,8,52,retail,Kazan,crisis,true,1715236.46,1963257.63,102914.19,-350935.36,18896121.25,0,4,232828.39,0.46,0.86,0.96,0.48,0,0
55,2028,8,56,restaurant,Kazan,crisis,true,1254290.26,1495028.49,0,-240738.23,4592056.2,0,2,459213.8,0.65,0.88,1.32,0.38,0,0
55,2028,8,58,retail,Novosibirsk,recovery,true,5826032.26,4945856.42,349561.94,530613.9,34969012.57,0,10,199245.15,0.62,1.03,1.68,0.71,0,0
55,2028,8,64,retail,Yekaterinburg,crisis,true,1923245.18,2121233.5,0,-197988.32,21812074.55,0,1,448143.44,0.62,1.04,0.78,0.41,0,0
55,2028,8,65,restaurant,Novosibirsk,crisis,true,391053.4,1057889.14,0,-666835.74,54623.25,1061345.2,2,342614.46,0.35,0.87,0.7,0.35,0,0
55,2028,8,67,restaurant,Kazan,crisis,true,812039.58,1137354.26,0,-325314.68,3649234.86,0,2,334225.37,0.65,1.05,0.8,0.49,0,0
55,2028,8,73,retail,Moscow,crisis,true,1539589.19,2294834.06,0,-755244.87,-723374.39,5027982.58,1,388992.48,0.4,0.88,1.08,0.32,0,0
55,2028,8,80,retail,Kazan,scale,true,7962871.36,6354407.09,241269.64,1367194.63,33317640.92,0,8,222528.16,0.57,0.96,2.2,0.53,0,0
55,2028,8,86,retail,Kazan,crisis,true,1968034.97,2136930.59,118082.1,-286977.72,10443248.8,0,1,383425.87,0.59,0.96,0.9,0.51,0,0
55,2028,8,89,retail,Yekaterinburg,stable,true,3398318.71,2995725.89,60388.92,342203.9,45066887.93,0,6,86476.58,0.61,1.39,1.01,0.7,0,0
55,2028,8,93,restaurant,Novosibirsk,scale,true,1674407.06,1146013.7,100464.42,320946.71,4006897.25,98255.86,2,73874.64,0.79,1.12,1.08,0.41,0,0
56,2028,9,4,retail,SaintPetersburg,scale,true,8763130.98,6784344.59,296817.96,1681968.43,39655343.85,0,7,473959.96,0.6,0.99,1.9,0.52,0,0
56,2028,9,12,restaurant,Novosibirsk,crisis,true,328030.57,1281683.22,0,-953652.65,629933.25,0,1,604849.35,0.3,0.81,0.9,0.39,0,0
56,2028,9,16,restaurant,Kazan,crisis,true,396767.57,1003228.44,23806.05,-630266.92,-205287.85,3590427.12,1,102426.36,0.43,0.67,0.7,0.55,0,0
56,2028,9,19,restaurant,Yekaterinburg,crisis,true,590462.55,831820.96,0,-241358.41,3284761.36,1390446.34,1,97248.39,0.71,0.91,0.7,0.3,0,0
56,2028,9,23,retail,Novosibirsk,crisis,true,1447936.34,1799739.4,115834.91,-467637.97,5751602.96,0,2,358206.86,0.53,0.96,0.6,0.55,0,0
56,2028,9,25,restaurant,Kazan,recovery,true,429324.13,735722.57,25759.45,-332157.89,-313510.73,6451932.54,1,15552.58,0.77,0.72,0.6,0.2,0,0
56,2028,9,28,restaurant,Kazan,crisis,true,1197080.62,1619210.63,0,-422130.01,9103880.96,0,3,291253.22,0.43,1.14,1.47,0.44,0,0
56,2028,9,41,retail,SaintPetersburg,growth,true,4094647.85,4113614.54,245678.87,-264645.56,3948807.36,0,2,688566.64,0.73,0.85,0.94,0.53,0,0
56,2028,9,46,retail,Yekaterinburg,stable,true,3286248.47,2678022.75,197174.91,411050.81,24129327.83,0,1,194278.96,0.75,1.14,0.91,0.44,0,0
56,2028,9,48,retail,Yekaterinburg,stable,true,3336491.75,3024458.1,46805.05,265228.6,31854337.06,0,3,268474.71,0.78,1.07,0.98,0.46,0,0
56,2028,9,52,retail,Kazan,crisis,true,1531981.11,1869013.11,91918.87,-428950.87,18417170.38,0,4,232828.39,0.44,0.86,0.96,0.48,0,0
56,2028,9,56,restaurant,Kazan,crisis,true,954788.68,1396425.87,0,-441637.19,4150419.01,0,2,459213.8,0.65,0.86,1.32,0.38,0,0
56,2028,9,58,retail,Novosibirsk,stable,true,4812172.32,4166940.22,288730.34,356501.76,35325514.33,0,10,199245.15,0.62,1.03,1.68,0.71,0,0
56,2028,9,64,retail,Yekaterinburg,crisis,true,1394135.38,1897304.85,0,-503169.47,21308905.08,0,1,515364.96,0.56,1.04,0.78,0.37,0,0
56,2028,9,65,restaurant,Novosibirsk,crisis,true,395188.86,974876.36,0,-579687.5,433893.85,2020303.3,2,256960.85,0.35,0.87,0.7,0.35,0,0
56,2028,9,67,restaurant,Kazan,crisis,true,623829.71,1085242.5,0,-461412.79,3187822.07,0,2,334225.37,0.65,1.05,0.8,0.49,0,0
56,2028,9,73,retail,Moscow,crisis,true,1570238.98,2306840.15,0,-736601.17,-1459975.56,5027982.58,1,388992.48,0.4,0.88,1.08,0.32,0,0
56,2028,9,80,retail,Kazan,sold,false,6482789.63,5541543.33,141186.94,800059.36,35569196.62,0,8,222528.16,0.57,0.96,2.2,0.53,0,0
56,2028,9,86,retail,Kazan,crisis,true,2030006.38,2228862.43,121800.38,-320656.43,10072592.37,0,1,440939.75,0.57,0.96,0.9,0.51,0,0
56,2028,9,89,retail,Yekaterinburg,stable,true,2933941.07,2796973.56,20545.13,116422.38,45183310.31,0,6,99448.07,0.61,1.39,1.01,0.7,0,0
56,2028,9,93,restaurant,Novosibirsk,scale,true,1349116.94,1035438.77,80947.02,174548.36,6181445.61,40073.07,2,73874.64,0.79,1.12,1.08,0.41,0,0
57,2028,10,4,retail,SaintPetersburg,scale,true,8410356.65,6660296.32,262509.05,1487551.28,41142895.13,0,7,545053.95,0.6,0.99,1.9,0.52,0,0
57,2028,10,12,restaurant,Novosibirsk,crisis,true,510555,1323451.18,0,-812896.18,-182962.93,0,1,604849.35,0.3,0.81,0.9,0.39,0,0
57,2028,10,16,restaurant,Kazan,crisis,true,318358.69,966043.27,19101.52,-666786.1,-872073.95,3590427.12,1,102426.36,0.43,0.67,0.7,0.55,0,0
57,2028,10,19,restaurant,Yekaterinburg,crisis,true,351412.15,755538.99,0,-404126.84,2880634.52,1390446.34,1,97248.39,0.65,0.91,0.7,0.26,0,0
57,2028,10,23,retail,Novosibirsk,crisis,true,1388093.71,1778051.55,83285.62,-473243.46,5278359.5,0,2,358206.86,0.53,0.96,0.6,0.55,0,0
57,2028,10,25,restaurant,Kazan,bankrupt,false,302086.19,699878.11,18125.17,-415917.09,-729427.82,6451932.54,1,11664.44,0.71,0.7,0.6,0.2,0,0
57,2028,10,28,restaurant,Kazan,crisis,true,927938.99,1420432.66,0,-492493.67,8611387.29,0,2,291253.22,0.43,1.14,1.47,0.43,0,0
57,2028,10,41,retail,SaintPetersburg,crisis,true,3768567.96,4018358.59,226114.08,-475904.71,3352902.65,0,2,688566.64,0.73,0.85,0.84,0.53,0,0
57,2028,10,46,retail,Yekaterinburg,scale,true,4213026.84,3361270.36,252781.61,598974.87,24728302.7,0,1,194278.96,0.83,1.14,0.91,0.44,0,0
57,2028,10,48,retail,Yekaterinburg,stable,true,3477911.92,3094456.67,57518.29,325936.96,32180274.02,0,3,268474.71,0.78,1.07,0.98,0.46,0,0
57,2028,10,52,retail,Kazan,crisis,true,1758084.64,1908434.32,105485.08,-255834.76,18161335.62,0,3,232828.39,0.45,0.86,0.96,0.47,0,0
57,2028,10,56,restaurant,Kazan,crisis,true,946500.93,1461890.78,0,-515389.85,3635029.16,0,2,528095.87,0.65,0.86,1.32,0.38,0,0
57,2028,10,58,retail,Novosibirsk,stable,true,6632332.76,5157285.2,397939.97,1077107.59,36402621.92,0,10,199245.15,0.62,1.03,1.68,0.71,0,0
57,2028,10,64,retail,Yekaterinburg,crisis,true,1803113.54,2193300.74,0,-390187.2,20918717.88,0,1,515364.96,0.57,1.04,0.78,0.37,0,0
57,2028,10,65,restaurant,Novosibirsk,crisis,true,422194.86,979223.08,0,-557028.22,-123134.37,2020303.3,2,256960.85,0.35,0.87,0.7,0.35,0,0
57,2028,10,67,restaurant,Kazan,crisis,true,598526.32,1092811.95,0,-494285.63,2573536.44,0,2,334225.37,0.65,1.05,0.7,0.49,0,0
57,2028,10,73,retail,Moscow,crisis,true,1065043.3,2029668.92,0,-964625.62,-2474601.18,5027982.58,1,388992.48,0.33,0.88,1.08,0.32,0,0
57,2028,10,86,retail,Kazan,growth,true,4112230.37,3382977.55,246733.82,482519,12555111.37,0,1,440939.75,0.58,0.96,0.9,0.51,0,0
57,2028,10,89,retail,Yekaterinburg,stable,true,4430006.19,3677491.2,112877.25,639637.74,45822948.05,0,6,99448.07,0.61,1.39,1.01,0.7,0,0
57,2028,10,93,restaurant,Novosibirsk,scale,true,1777630.68,1252941.45,106657.84,377958.32,6559403.93,0,3,73874.64,0.79,1.12,1.08,0.41,0,0
58,2028,11,4,retail,SaintPetersburg,scale,true,10168919.59,7813006.06,353387.03,2002526.5,43145421.63,0,8,626812.04,0.6,0.99,1.9,0.52,0,0
58,2028,11,12,restaurant,Novosibirsk,crisis,true,617975.18,1202759.54,0,-584784.36,-767747.29,0,1,453637.01,0.3,0.81,0.9,0.39,0,0
58,2028,11,16,restaurant,Kazan,crisis,true,340195.88,982982.61,20411.75,-663198.48,-1535272.43,3590427.12,1,102426.36,0.37,0.67,0.7,0.55,0,0
58,2028,11,19,restaurant,Yekaterinburg,crisis,true,344885.12,769402.45,0,-424517.33,2336117.19,1390446.34,1,111835.65,0.65,0.91,0.6,0.26,0,0
58,2028,11,23,retail,Novosibirsk,crisis,true,1575976.64,1924925.45,94558.6,-443507.41,4834852.09,0,2,411937.89,0.53,0.93,0.6,0.55,0,0
58,2028,11,28,restaurant,Kazan,growth,true,1759896.9,1694944.56,9742.85,55209.49,10666596.78,0,2,291253.22,0.43,1.14,1.47,0.43,0,0
58,2028,11,41,retail,SaintPetersburg,crisis,true,2416714.91,3284949.47,145002.89,-1013237.45,2339665.2,0,2,688566.64,0.73,0.85,0.84,0.53,0,0
58,2028,11,46,retail,Yekaterinburg,scale,true,4273188.17,3217202.36,256391.29,799594.52,25527897.22,0,1,194278.96,0.83,1.14,0.91,0.44,0,0
58,2028,11,48,retail,Yekaterinburg,stable,true,4515412.24,3663848.51,127734.56,723829.17,32904103.19,0,3,268474.71,0.78,1.07,0.98,0.46,0,0
58,2028,11,52,retail,Kazan,crisis,true,1812057.99,1859853.35,108723.48,-156518.84,18004816.78,0,2,232828.39,0.45,0.86,0.96,0.46,0,0
58,2028,11,56,restaurant,Kazan,crisis,true,960931.54,1460233.29,0,-499301.75,3135727.41,0,2,528095.87,0.65,0.86,1.32,0.38,0,0
58,2028,11,58,retail,Novosibirsk,stable,true,10183778.65,7121744.76,611026.72,2451007.17,38853629.09,0,10,199245.15,0.7,1.03,1.68,0.71,0,0
58,2028,11,64,retail,Yekaterinburg,crisis,true,1931116.82,2188521.15,0,-257404.33,20661313.55,0,1,515364.96,0.57,1.01,0.78,0.37,0,0
58,2028,11,65,restaurant,Novosibirsk,crisis,true,314065.57,955219.46,0,-641153.89,190510.45,3095102.01,2,256960.85,0.35,0.87,0.6,0.35,0,0
